epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
1,2026-05-03T21:40:44,8.31,3.2131140005727707,0.12785504502536468,0.0,2.8133170297988572,0.21731743283964866,0.0,2.5578180743997194e-05
2,2026-05-03T21:40:53,7.24,2.693777247077145,0.2553702759775723,0.0,2.5099954508188147,0.3039366544848368,0.0,3.0295426764456084e-05
3,2026-05-03T21:41:01,7.06,2.437120586066315,0.3315574002605241,0.0,2.2717687111600373,0.3781496441623389,0.0,3.8100038986138974e-05
4,2026-05-03T21:41:10,7.02,2.195533438637518,0.3980962321091936,0.0,1.9993556366178051,0.438193242290184,0.0,4.89064820706946e-05
5,2026-05-03T21:41:18,7.12,1.939385767637812,0.44425835578533457,0.00032613422235106535,1.7175827735493165,0.4780085913957812,0.00028993911278631486,6.259632184876774e-05
6,2026-05-03T21:41:26,7.32,1.7071945820410135,0.47875352961641465,0.0014494854326714017,1.469856034400884,0.5301340001282298,0.002609452015076834,7.901952330975994e-05
7,2026-05-03T21:41:35,7.02,1.5109197022660317,0.5174478344943647,0.004855776199449196,1.281874422756626,0.5783163428864525,0.011597564511452595,9.799609492380638e-05
8,2026-05-03T21:41:43,7.07,1.3501751962963424,0.5565183620961673,0.010907377880852297,1.1405320442730993,0.6190934154003975,0.028703972165845172,0.00011931806127487692
9,2026-05-03T21:41:52,7.07,1.2281409890505852,0.5905604504963713,0.019821713291781416,1.0300137590233116,0.6500929665961402,0.051899101188750366,0.00014275174238575323
10,2026-05-03T21:42:00,7.06,1.1382810022082666,0.614173483175158,0.028953471517611247,0.9560371428324931,0.6720523177534141,0.06842563061757032,0.00016804031475442044
11,2026-05-03T21:42:08,7.11,1.0683323550793553,0.6355129978882983,0.038773735323959994,0.8977565684058372,0.6910623837917548,0.08466222093360394,0.00019490662603396583
12,2026-05-03T21:42:17,7.16,1.0137446072223757,0.6514195328365575,0.04823162777214089,0.8496575555721445,0.7084695774828492,0.11423601043780807,0.0002230562325082534
13,2026-05-03T21:42:25,7.0,0.9711259798476425,0.6651334579318269,0.06000869691259603,0.8065912623187476,0.7230236583958454,0.14525949550594375,0.00025218062607388833
14,2026-05-03T21:42:34,7.1,0.9339954837507712,0.676978405624732,0.07033628062037976,0.7821565256761864,0.731326537154581,0.14207016526529428,0.00028196061536208
15,2026-05-03T21:42:42,7.06,0.898470819846395,0.6881315889544245,0.08091752427888099,0.7542891264947751,0.7406873116624992,0.17425340678457524,0.00031206982394469594
16,2026-05-03T21:42:51,7.04,0.8712523251045418,0.6972903873071353,0.08994057109726047,0.7312223545754576,0.7497275117009682,0.1870107277471731,0.0003421782672856105
