epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
25,2026-05-02T18:44:47,12.33,0.4120967584487736,0.8567378998923931,0.36076788729536413,0.3319986871133646,0.8841213832039521,0.4343112244897959,0.000561426962145895
26,2026-05-02T18:45:00,12.24,0.400014992940019,0.8607450218654938,0.3686960554826834,0.32379526286875604,0.8860588952332071,0.43193413729128016,0.0005751109440969061
27,2026-05-02T18:45:13,12.34,0.3877516067647976,0.8646306913641623,0.37579807086072076,0.32257738738416547,0.8865849746583692,0.44086270871985156,0.000585912049530174
28,2026-05-02T18:45:25,12.43,0.3755356893076522,0.8686977298913162,0.3850741725789737,0.3097833509991869,0.8922050426637582,0.4460227272727273,0.0005937119319689831
29,2026-05-02T18:45:38,12.34,0.3663188035703352,0.8715316209614016,0.3912703186485879,0.302309631754499,0.8925258228010522,0.4500231910946197,0.0005984251289936639
30,2026-05-02T18:45:51,12.32,0.3562202103905795,0.8746837175144994,0.397350513446724,0.2902913881286423,0.8975684865593122,0.4569225417439703,0.0005999999997404921
31,2026-05-02T18:46:04,12.28,0.34635893664685213,0.8778115235727108,0.402619049344513,0.28081432626998365,0.9000962340411882,0.4635899814471243,0.0005996973610817676
32,2026-05-02T18:46:17,12.33,0.33900159841674105,0.8800413910032865,0.40753248447340007,0.2760692079554446,0.9013472765766344,0.4657931354359926,0.0005987911742389772
33,2026-05-02T18:46:30,12.54,0.3300078436447493,0.8825352151449616,0.41075013225691903,0.26686303649087406,0.9047475460319497,0.47379406307977734,0.0005972832641518251
34,2026-05-02T18:46:42,12.37,0.3225485738018263,0.8850808590090612,0.4165549427852945,0.26040905569554856,0.9070571630204658,0.4794179035250464,0.0005951766675505499
35,2026-05-02T18:46:55,12.35,0.31619135223774025,0.8869828047586699,0.4211422649631492,0.25234768268325847,0.9102970424071342,0.48446196660482377,0.0005924756268403552
36,2026-05-02T18:47:08,12.54,0.3082497255560788,0.8896531398298532,0.42725869453362225,0.24311068403464264,0.9121383203952012,0.4882305194805195,0.0005891855815577697
37,2026-05-02T18:47:21,12.32,0.3021643550571031,0.8915162207876436,0.4300052902767612,0.24207331696179263,0.9129081927247065,0.4895060296846011,0.0005853131574161447
