epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
47,2026-05-02T19:34:13,7.38,0.3512796605431261,0.880248561231453,0.6204435103993043,0.3643606220299616,0.8833595500262167,0.679617280371122,0.000516795711148681
48,2026-05-02T19:34:22,7.4,0.346081467802028,0.8815650420005676,0.6186317849119501,0.3599998599847999,0.8845988845988846,0.6778776456944042,0.000507274107018495
49,2026-05-02T19:34:30,7.32,0.3369270795622347,0.885019294293841,0.6290673237191101,0.36060919876696185,0.884646551313218,0.6726587416642505,0.0004973350828379972
50,2026-05-02T19:34:39,7.41,0.3287779278998994,0.8868913541031324,0.6338502790057251,0.35548919777129434,0.8871728871728872,0.6842563061757031,0.0004869986544791756
51,2026-05-02T19:34:47,7.17,0.318530386484287,0.8905146956695029,0.6414595260526125,0.35949209145944133,0.8855045521712188,0.6784575239199768,0.00047628563813314595
52,2026-05-02T19:34:56,7.36,0.31204653921571596,0.8936368083191922,0.6491774766287413,0.3383497134340441,0.8919872253205586,0.6949840533487968,0.00046521760838911255
53,2026-05-02T19:35:04,7.42,0.3047483522532318,0.8951163394587935,0.6559170954416986,0.3441271680051682,0.8904142237475571,0.6938242968976515,0.00045381685478601764
54,2026-05-02T19:35:13,7.23,0.29879085030008634,0.8970548271968019,0.6610986303355315,0.3349140087550382,0.8923208923208923,0.6897651493186431,0.0004421063369243754
55,2026-05-02T19:35:21,7.36,0.2915549331238924,0.8995730495854294,0.6656279440539169,0.34830683216341085,0.8900805567472234,0.6810669759350536,0.0004301096382286927
56,2026-05-02T19:35:30,7.45,0.2860112030129716,0.9020852330714463,0.6732734256105515,0.3311016989027592,0.8954192287525621,0.7031023485068135,0.00041785091845359046
57,2026-05-02T19:35:38,7.3,0.2777989838643596,0.9037217756789236,0.6742517573737228,0.32167959294087767,0.8973735640402307,0.7077413743113946,0.000405354865029273
58,2026-05-02T19:35:47,7.35,0.2703613158635255,0.9065660988085246,0.6837814334372055,0.32563585896011055,0.8964678964678965,0.7057118005218904,0.00039264664334432944
59,2026-05-02T19:35:56,7.42,0.26688635024151874,0.9076229067653826,0.6827668671642872,0.3242516833923924,0.8979932313265646,0.7086111916497535,0.00037975184606598957
60,2026-05-02T19:36:04,7.33,0.25922563472115373,0.9095130832825059,0.685701862453801,0.3188266421834395,0.9009962343295677,0.7132502174543346,0.00036669644159989854
61,2026-05-02T19:36:13,7.37,0.25446688685493457,0.9119407221319742,0.6962461047902022,0.31818168665772484,0.8998998998998999,0.7112206436648304,0.0003535067217932033
62,2026-05-02T19:36:22,7.99,0.2505592003227224,0.9133779809533011,0.6977317196898326,0.32129120222691093,0.9004242337575671,0.7115105827776167,0.0003402092489862721
63,2026-05-02T19:36:31,7.85,0.2460276215732579,0.9141569993900709,0.699652148706428,0.3137430724706031,0.9026169026169026,0.7225282690634967,0.00032683080251967546
64,2026-05-02T19:36:40,7.98,0.23954169031673733,0.917013400324893,0.7081310239872455,0.3116076804622578,0.9023309023309023,0.7149898521310525,0.0003133983248041583
65,2026-05-02T19:36:50,8.19,0.23589584442611336,0.9177803409564413,0.7100152184940938,0.317511918415042,0.9027599027599028,0.7271672948680777,0.00029993886706221
66,2026-05-02T19:36:59,7.65,0.22998229954662017,0.9195497394213523,0.7133125588810784,0.3059678758815562,0.9041899041899042,0.7239779646274282,0.00028647953485050315
67,2026-05-02T19:37:08,7.75,0.2254717366247796,0.9211138151975024,0.7190376114211174,0.3124205300865799,0.9064302397635731,0.7312264424470861,0.00027304743347290845
68,2026-05-02T19:37:17,7.5,0.22337450888725635,0.9221102341282542,0.7218639031813899,0.31367875302711296,0.9041899041899042,0.7251377210785735,0.00025966961339402136
69,2026-05-02T19:37:25,7.61,0.21871546306704587,0.9239339827166607,0.7274802521921878,0.31174925674422294,0.9047619047619048,0.7286169904320092,0.0002463730157631251
70,2026-05-02T19:37:34,7.8,0.21390888573523092,0.9255040973954213,0.7281324733676353,0.3095371766751303,0.9071452404785738,0.7280371122064366,0.00023318441815830212
71,2026-05-02T19:37:44,7.56,0.2107108037112278,0.9261019487538724,0.7308500615986666,0.30432184151777736,0.9065255731922398,0.7248477819657871,0.0002201303806599553
72,2026-05-02T19:37:53,7.65,0.20770524769378393,0.927025900853297,0.7326980215957678,0.30224247930746434,0.9092902426235759,0.7381849811539577,0.0002072371923623406
73,2026-05-02T19:38:02,7.84,0.20352054365140299,0.9289704274939158,0.7409594898181028,0.30282804276239284,0.9092425759092426,0.737605102928385,0.00019453081843083024
74,2026-05-02T19:38:10,7.67,0.20091699349800526,0.9288496494417035,0.7390752953112545,0.2999521681186645,0.9103865770532438,0.7355755291388808,0.0001820368478115244
75,2026-05-02T19:38:20,8.05,0.1977402585520647,0.9299668464246678,0.7413218349155736,0.301065336559679,0.9104342437675771,0.743113946071325,0.00016978044169852014
76,2026-05-02T19:38:29,8.03,0.1959380096610329,0.9308545651084285,0.7425900427567215,0.30055758016819417,0.9112445779112446,0.7463032763119745,0.00015778628286261396
77,2026-05-02T19:38:38,7.98,0.19315775284089776,0.9320381900201096,0.7463946662801653,0.2998000158449733,0.9105295771962438,0.7465932154247608,0.0001460785259434875
78,2026-05-02T19:38:48,7.97,0.18821239597461867,0.9338740164137372,0.7487136749039786,0.30073883543180335,0.9108155774822442,0.7419541896201798,0.00013468074880547664
79,2026-05-02T19:38:57,8.02,0.18404445793466026,0.9347858907079406,0.7524458294079281,0.29872020303001223,0.9120549120549121,0.7460133371991882,0.00012361590505489124
80,2026-05-02T19:39:06,7.54,0.1849549229647694,0.9350817969358608,0.7540763823465468,0.30001116080437884,0.9136279136279136,0.7489127283270514,0.00011290627781450651
81,2026-05-02T19:39:14,7.48,0.1818565482075761,0.9364707445363029,0.7585694615551851,0.2997979053407886,0.9123885790552457,0.7425340678457524,0.00010257343484831915
82,2026-05-02T19:39:23,7.62,0.17778798021530864,0.937684563961037,0.7600550764548155,0.30001046066075865,0.9136279136279136,0.7448535807480429,9.263818512694133e-05
83,2026-05-02T19:39:32,7.79,0.1770311897572202,0.9366036003937365,0.7545111964635118,0.29989387959041564,0.9131512464845798,0.7460133371991882,8.312053692110236e-05
84,2026-05-02T19:39:42,8.01,0.17537231445304402,0.9380287814098422,0.762845133705341,0.29443181901949994,0.9132465799132465,0.7457233980864019,7.403965750765565e-05
85,2026-05-02T19:39:51,7.92,0.17546887167711614,0.9382039095855501,0.7595115588086093,0.2956281585982078,0.9142952476285809,0.7500724847781965,6.541383456923211e-05
86,2026-05-02T19:40:00,7.89,0.17395061755722546,0.9381918317803288,0.7611783462569751,0.2948401514548206,0.913913913913914,0.7515221803421281,5.726043936528292e-05
87,2026-05-02T19:40:09,8.13,0.17062261830462944,0.9395807793807709,0.7659613015435901,0.2940509900521025,0.9145812479145813,0.7506523630037693,4.9595891748673224e-05
88,2026-05-02T19:40:19,7.92,0.16886279941495852,0.9402631753757708,0.7677367925211972,0.29455489082228803,0.9144859144859144,0.7483328501014787,4.243562709828498e-05
89,2026-05-02T19:40:27,7.66,0.16873761865488662,0.9396774018225408,0.7651641423291543,0.29587803446699346,0.9151055817722484,0.753261815018846,3.5794065234217133e-05
90,2026-05-02T19:40:36,7.62,0.16803941145413934,0.9413381000404607,0.7718312921226176,0.2951608211572032,0.914914914914915,0.7518121194549144,2.9684581378187385e-05
91,2026-05-02T19:40:45,7.37,0.16783191688295748,0.9399612302452398,0.7640046380172476,0.29546946319331263,0.9143905810572477,0.7506523630037693,2.4119479217615633e-05
92,2026-05-02T19:40:54,7.89,0.1649699956241656,0.9415132282161686,0.7703456772229872,0.29464980438539856,0.9151532484865819,0.7529718759060597,1.910996612763485e-05
93,2026-05-02T19:41:03,8.04,0.16524340026086232,0.9412475165013013,0.7707804913399522,0.2938820550442765,0.9147242480575813,0.7512322412293418,1.4666130600929067e-05
94,2026-05-02T19:41:12,7.95,0.1658330937957515,0.9413924501639562,0.7712877744764113,0.2936759684612199,0.9148195814862482,0.7515221803421281,1.0796921930851673e-05
95,2026-05-02T19:41:21,8.06,0.16459817039133523,0.941948029204133,0.7705630842814697,0.293286537573184,0.9156299156299156,0.7529718759060597,7.510132188739892e-06
96,2026-05-02T19:41:31,8.18,0.16395515377366177,0.9420386127432923,0.7699108631060222,0.29412327725920595,0.9154392487725821,0.7503624238909828,4.812380531719589e-06
97,2026-05-02T19:41:40,7.86,0.16440083294773758,0.9420386127432923,0.7739328936879484,0.2937814416687461,0.915677582344249,0.7526819367932734,2.709099872604204e-06
98,2026-05-02T19:41:48,7.4,0.16401856544119037,0.9414407613848411,0.7707804913399522,0.29367180475118565,0.9154869154869155,0.7523919976804871,1.204525938730982e-06
99,2026-05-02T19:41:57,7.54,0.16535585093975017,0.941301866624797,0.7698746285962751,0.29368717442423575,0.9154869154869155,0.7523919976804871,3.016887417702029e-07
100,2026-05-02T19:42:05,7.37,0.16258341330051412,0.9423164022633806,0.7734618450612363,0.2936819043049362,0.9154869154869155,0.7523919976804871,2.406475684531708e-09
