epoch,finished_at,seconds,train_loss,train_token_accuracy,train_sequence_accuracy,val_loss,val_token_accuracy,val_sequence_accuracy,learning_rate
35,2026-05-03T20:21:47,6.98,0.55014437640719,0.8084414007479722,0.26715704036524385,0.4572111558342521,0.8415286542588974,0.4041751232241229,0.0005924645270441936
36,2026-05-03T20:21:56,7.0,0.5391785982716197,0.8121772143701329,0.2735343140807305,0.4511963564350141,0.8438030560271647,0.4038851841113366,0.0005891723123528592
37,2026-05-03T20:22:04,6.94,0.520495265145451,0.8181917528777503,0.28954996738894123,0.44667380354721176,0.8448922061697152,0.3995360974195419,0.0005852977455248981
38,2026-05-03T20:22:12,6.99,0.5092381972561492,0.822473974776175,0.30607290383361113,0.43564748363548794,0.8477432168369798,0.4146129312844303,0.0005808486294222642
39,2026-05-03T20:22:20,7.0,0.49662769508479643,0.8266752473003384,0.3145155446046815,0.4267780785403353,0.8501137200884133,0.4108437228182082,0.0005758339239726883
40,2026-05-03T20:22:28,7.0,0.4839255578629814,0.831435070506905,0.3251684904703239,0.421917193561337,0.8513630393695742,0.42389098289359234,0.0005702637281255756
41,2026-05-03T20:22:36,6.95,0.47050664645594675,0.83555944112552,0.33593013986520764,0.4175710667532251,0.8528045616170676,0.4250507393447376,0.0005641492595140657
42,2026-05-03T20:22:44,7.04,0.4634522788711151,0.8381133938834653,0.3422711790709472,0.4094750627784156,0.8577377710862671,0.42186140910408815,0.0005575028318642129
43,2026-05-03T20:22:52,6.98,0.4516767984461541,0.8421082455032622,0.3525617798391188,0.40367230920088676,0.8603645449594772,0.4465062336909249,0.0005503378301967796
44,2026-05-03T20:23:01,6.95,0.44159090300766785,0.846329755370991,0.36354083629248496,0.39916778173277717,0.8615177627574719,0.44911568570600174,0.000542668683871587
45,2026-05-03T20:23:09,7.04,0.43191999126079333,0.848988942315476,0.36781650844264074,0.3955620757078618,0.860684883236698,0.43229921716439546,0.0005345108375287039
46,2026-05-03T20:23:17,6.94,0.42530236138117705,0.8520893033496851,0.3756793970577578,0.39207625326281015,0.8648813146682898,0.4517251377210786,0.0005258807199849971
47,2026-05-03T20:23:25,7.01,0.41667118825017563,0.8538661421147214,0.38415827233857525,0.3749791851088991,0.8684050357177179,0.4517251377210786,0.000516795711148681
48,2026-05-03T20:23:33,6.96,0.40884394264203144,0.8573833924263765,0.3905355460540619,0.3760103123255305,0.8698785917929334,0.45926355465352275,0.000507274107018495
49,2026-05-03T20:23:41,7.01,0.3995851827789444,0.8595771204688588,0.39640553663308936,0.3736103921808859,0.8709036742800397,0.4537547115105828,0.0004973350828379972
50,2026-05-03T20:23:50,7.15,0.39492518061917853,0.8616939466057927,0.4002101601565331,0.3622565900305291,0.8734984143255278,0.4618730066685996,0.0004869986544791756
51,2026-05-03T20:23:58,7.03,0.38836346837875957,0.8631307979989314,0.4042684252482064,0.35790512486817333,0.8756126469551847,0.47086111916497536,0.00047628563813314595
52,2026-05-03T20:24:06,6.91,0.38015629594449674,0.8662109216895754,0.4156098267990434,0.3610751845493183,0.8738507864304705,0.46767178892432587,0.00046521760838911255
53,2026-05-03T20:24:14,7.01,0.37464064988875717,0.8679634756423333,0.41724037973766215,0.3571100936314181,0.8759650190601275,0.46245288489417224,0.00045381685478601764
54,2026-05-03T20:24:22,6.94,0.369744025704926,0.8694367542538897,0.42133487933908254,0.3514502911391721,0.8768619662363456,0.4653522760220354,0.0004421063369243754
55,2026-05-03T20:24:30,6.99,0.3655208158503319,0.8713066847993265,0.42463221972606713,0.3546377542142655,0.8775346766185091,0.4586836764279501,0.0004301096382286927
56,2026-05-03T20:24:38,7.01,0.35667473439826886,0.8736461217154792,0.4312993695195304,0.3455016794401033,0.8807700932184387,0.4740504494056248,0.00041785091845359046
57,2026-05-03T20:24:46,6.96,0.35489272225063684,0.8737351660271666,0.43271251539966665,0.3479038459406453,0.878719928244226,0.4685416062626848,0.000405354865029273
58,2026-05-03T20:24:55,7.01,0.3465651075443327,0.8766129162821571,0.43463294441626205,0.3476443569029027,0.8797450107313323,0.4720208756161206,0.00039264664334432944
59,2026-05-03T20:25:03,7.02,0.342013988700397,0.8782116664238185,0.4410102181317487,0.3393888928994518,0.8805458564243841,0.465932154247608,0.00037975184606598957
60,2026-05-03T20:25:11,6.93,0.3367273646682621,0.8799277931581588,0.44463366910645696,0.3385230909559107,0.8815709389114905,0.47086111916497536,0.00036669644159989854
61,2026-05-03T20:25:19,7.01,0.3313880747317658,0.8821255686693542,0.44876440321762445,0.334755759671076,0.883941442162924,0.4717309365033343,0.0003535067217932033
62,2026-05-03T20:25:27,6.96,0.3292869302641425,0.8818584357342918,0.44619175302558156,0.33237954128850916,0.8863439792420796,0.47839953609741953,0.0003402092489862721
63,2026-05-03T20:25:35,6.94,0.32425592814447146,0.8839671669337996,0.45351112399449234,0.3321077036655976,0.8848704231668643,0.4804291098869237,0.00032683080251967546
